raw_row_index,en,vi,audit_flags,en_char_count,vi_char_count,length_ratio_vi_en
1747,Many companies are investing heavily in AI research and development.,Nhiều công ty đang đầu tư mạnh vào nghiên cứu và phát triển AI.,exact_duplicate,68,63,0.9264705882352942
1748,The operating system manages hardware and software resources.,Hệ điều hành quản lý tài nguyên phần cứng và phần mềm.,exact_duplicate,61,54,0.8852459016393442
1749,We need to optimize the CUDA kernel for lower latency.,Chúng ta cần tối ưu hóa kernel CUDA để giảm độ trễ.,exact_duplicate,54,51,0.9444444444444444
1750,The inference throughput dropped significantly after the update.,Thông lượng suy luận giảm đáng kể sau bản cập nhật.,exact_duplicate,64,51,0.796875
1765,Understanding data structures and algorithms is fundamental for any computer science student.,Hiểu biết về cấu trúc dữ liệu và thuật toán là nền tảng cho bất kỳ sinh viên khoa học máy tính nào.,exact_duplicate,93,99,1.064516129032258
1803,Understanding data structures and algorithms is fundamental for any computer science student.,Hiểu biết về cấu trúc dữ liệu và thuật toán là nền tảng cho bất kỳ sinh viên khoa học máy tính nào.,exact_duplicate,93,99,1.064516129032258
1804,We need to optimize the CUDA kernel for lower latency.,Chúng ta cần tối ưu hóa kernel CUDA để giảm độ trễ.,exact_duplicate,54,51,0.9444444444444444
1805,The inference throughput dropped significantly after the update.,Thông lượng suy luận giảm đáng kể sau bản cập nhật.,exact_duplicate,64,51,0.796875
1819,Debugging complex machine learning models can be quite challenging.,Gỡ lỗi các mô hình học máy phức tạp có thể khá thách thức.,exact_duplicate,67,58,0.8656716417910447
1836,Unsupervised learning explores patterns in data without explicit labels.,Học không giám sát khám phá các mẫu trong dữ liệu mà không có nhãn rõ ràng.,exact_duplicate,72,75,1.0416666666666667
1850,Transfer learning allows us to leverage pre-trained models for new tasks.,Học chuyển giao cho phép chúng ta tận dụng các mô hình đã được huấn luyện trước cho các tác vụ mới.,exact_duplicate,73,99,1.356164383561644
1851,Machine learning algorithms are at the core of many modern applications.,Các thuật toán học máy là cốt lõi của nhiều ứng dụng hiện đại.,exact_duplicate,72,62,0.8611111111111112
1852,Deep learning models require vast amounts of data for effective training.,Các mô hình học sâu đòi hỏi lượng lớn dữ liệu để huấn luyện hiệu quả.,exact_duplicate,73,69,0.9452054794520548
1858,TensorFlow and PyTorch are popular deep learning frameworks.,TensorFlow và PyTorch là các framework học sâu phổ biến.,exact_duplicate,60,56,0.9333333333333333
1864,Frontend developers focus on the user interface and user experience.,Các nhà phát triển frontend tập trung vào giao diện người dùng và trải nghiệm người dùng.,exact_duplicate,68,89,1.3088235294117647
1869,The operating system manages hardware and software resources.,Hệ điều hành quản lý tài nguyên phần cứng và phần mềm.,exact_duplicate,61,54,0.8852459016393442
1901,Deep learning models require vast amounts of data for effective training.,Các mô hình học sâu đòi hỏi lượng lớn dữ liệu để huấn luyện hiệu quả.,exact_duplicate,73,69,0.9452054794520548
1903,Reinforcement learning agents learn through trial and error.,Các tác nhân học tăng cường học hỏi thông qua thử và sai.,exact_duplicate,60,57,0.95
1905,Generative AI is revolutionizing content creation.,AI tạo sinh đang cách mạng hóa việc tạo nội dung.,exact_duplicate,50,49,0.98
1911,GPUs are essential for accelerating deep learning computations.,GPU rất cần thiết để tăng tốc các phép tính học sâu.,exact_duplicate,63,52,0.8253968253968254
1915,Quantum computing promises to solve problems intractable for classical computers.,Điện toán lượng tử hứa hẹn giải quyết các vấn đề mà máy tính cổ điển không thể giải quyết được.,exact_duplicate,81,95,1.1728395061728396
1916,Python is widely used for machine learning due to its extensive libraries.,Python được sử dụng rộng rãi cho học máy nhờ các thư viện phong phú của nó.,exact_duplicate,74,75,1.0135135135135136
1922,The API documentation needs to be updated to reflect the latest changes.,Tài liệu API cần được cập nhật để phản ánh những thay đổi mới nhất.,exact_duplicate,72,67,0.9305555555555556
1926,Understanding data structures and algorithms is fundamental for any programmer.,Hiểu biết về cấu trúc dữ liệu và thuật toán là nền tảng cho bất kỳ lập trình viên nào.,exact_duplicate,79,86,1.0886075949367089
1927,Big O notation helps analyze the time and space complexity of algorithms.,Ký hiệu Big O giúp phân tích độ phức tạp về thời gian và không gian của thuật toán.,exact_duplicate,73,83,1.1369863013698631
1937,"The new AI model runs *gắt* (impressively), its performance is top-notch.","Mô hình AI mới chạy *gắt* thật, hiệu suất của nó đỉnh cao.",language_suspect,73,58,0.7945205479452054
1938,Don't *bơ* (ignore) the security vulnerabilities in the system.,Đừng *bơ* các lỗ hổng bảo mật trong hệ thống.,language_suspect,63,45,0.7142857142857143
1951,We need to optimize the CUDA kernel for lower latency.,Chúng ta cần tối ưu hóa kernel CUDA để giảm độ trễ.,exact_duplicate,54,51,0.9444444444444444
1952,The inference throughput dropped significantly after the update.,Thông lượng suy luận giảm đáng kể sau bản cập nhật.,exact_duplicate,64,51,0.796875
1957,Understanding data structures and algorithms is fundamental for any programmer.,Hiểu biết về cấu trúc dữ liệu và thuật toán là nền tảng cho bất kỳ lập trình viên nào.,exact_duplicate,79,86,1.0886075949367089
1962,Frontend developers focus on the user interface and user experience.,Các nhà phát triển frontend tập trung vào giao diện người dùng và trải nghiệm người dùng.,exact_duplicate,68,89,1.3088235294117647
1971,Many companies are investing heavily in AI research and development.,Nhiều công ty đang đầu tư mạnh vào nghiên cứu và phát triển AI.,exact_duplicate,68,63,0.9264705882352942
1975,Big data analytics helps businesses make informed decisions.,Phân tích dữ liệu lớn giúp các doanh nghiệp đưa ra quyết định sáng suốt.,exact_duplicate,60,72,1.2
1989,Unsupervised learning discovers patterns in unlabeled data.,Học không giám sát khám phá các mẫu trong dữ liệu không được gán nhãn.,exact_duplicate,59,70,1.1864406779661016
2028,Explainable AI (XAI) aims to make AI decisions transparent.,AI có thể giải thích (XAI) nhằm mục đích làm cho các quyết định của AI minh bạch.,exact_duplicate,59,81,1.3728813559322033
2051,We need to optimize the CUDA kernel for lower latency.,Chúng ta cần tối ưu hóa kernel CUDA để giảm độ trễ.,exact_duplicate,54,51,0.9444444444444444
2052,The inference throughput dropped significantly after the update.,Thông lượng suy luận giảm đáng kể sau bản cập nhật.,exact_duplicate,64,51,0.796875
2057,"He's really into quantum computing lately, always bơ (nerding out) about qubits.","Dạo này anh ấy mê điện toán lượng tử lắm, lúc nào cũng bơ (nghiên cứu sâu) về qubit.",language_suspect,80,84,1.05
2058,Python is widely used for machine learning due to its extensive libraries.,Python được sử dụng rộng rãi cho học máy nhờ các thư viện phong phú của nó.,exact_duplicate,74,75,1.0135135135135136
2072,The company is investing heavily in AI research and development.,Công ty đang đầu tư mạnh vào nghiên cứu và phát triển AI.,exact_duplicate,64,57,0.890625
2073,Understanding data structures and algorithms is fundamental for any programmer.,Hiểu về cấu trúc dữ liệu và thuật toán là nền tảng cho bất kỳ lập trình viên nào.,exact_duplicate,79,81,1.0253164556962024
2081,The robot uses computer vision to navigate complex environments.,Robot sử dụng thị giác máy tính để điều hướng trong môi trường phức tạp.,exact_duplicate,64,72,1.125
2087,"He's so gắt (intense/serious) about coding standards, he reviews every line.","Anh ấy gắt (rất nghiêm túc) về tiêu chuẩn mã hóa, anh ấy xem xét từng dòng.",language_suspect,76,75,0.9868421052631579
2093,The new hardware accelerator significantly speeds up matrix multiplications.,Bộ tăng tốc phần cứng mới tăng tốc đáng kể các phép nhân ma trận.,exact_duplicate,76,65,0.8552631578947368
2100,The next generation of AI chips promises even greater energy efficiency.,Thế hệ chip AI tiếp theo hứa hẹn hiệu quả năng lượng cao hơn nữa.,noise_ui_fragment,72,65,0.9027777777777778
2110,We need to optimize the CUDA kernel for lower latency.,Chúng ta cần tối ưu hóa kernel CUDA để giảm độ trễ.,exact_duplicate,54,51,0.9444444444444444
2111,The inference throughput dropped significantly after the update.,Thông lượng suy luận giảm đáng kể sau bản cập nhật.,exact_duplicate,64,51,0.796875
2113,Reinforcement learning agents learn through trial and error.,Các tác nhân học tăng cường học hỏi thông qua thử và sai.,exact_duplicate,60,57,0.95
2114,Convolutional Neural Networks (CNNs) are widely used for image recognition.,Mạng nơ-ron tích chập (CNN) được sử dụng rộng rãi để nhận dạng hình ảnh.,exact_duplicate,75,72,0.96
2120,Big O notation helps analyze the time and space complexity of algorithms.,Ký hiệu Big O giúp phân tích độ phức tạp về thời gian và không gian của thuật toán.,exact_duplicate,73,83,1.1369863013698631
2129,Quantum computing promises to revolutionize complex problem-solving.,Điện toán lượng tử hứa hẹn sẽ cách mạng hóa việc giải quyết các vấn đề phức tạp.,exact_duplicate,68,80,1.1764705882352942
2163,Explainable AI (XAI) aims to make AI decisions more transparent.,AI giải thích được (XAI) nhằm mục đích làm cho các quyết định của AI minh bạch hơn.,exact_duplicate,64,83,1.296875
2166,Understanding data structures and algorithms is fundamental for any computer science student.,Hiểu biết về cấu trúc dữ liệu và thuật toán là nền tảng cho bất kỳ sinh viên khoa học máy tính nào.,exact_duplicate,93,99,1.064516129032258
2205,"He's been coding since he was a kid, so he's really 'gắt' at competitive programming.","Anh ấy đã lập trình từ khi còn nhỏ, nên anh ấy thực sự 'gắt' trong lập trình thi đấu.",language_suspect,85,85,1.0
2222,Reinforcement learning agents learn through trial and error.,Các tác nhân học tăng cường học hỏi thông qua thử và sai.,exact_duplicate,60,57,0.95
2246,The server experienced high latency due to network congestion.,Máy chủ gặp độ trễ cao do tắc nghẽn mạng.,exact_duplicate,62,41,0.6612903225806451
2248,"Front-end developers focus on the user interface, while back-end developers handle server-side logic.","Các nhà phát triển front-end tập trung vào giao diện người dùng, trong khi các nhà phát triển back-end xử lý logic phía máy chủ.",noise_ui_fragment,101,128,1.2673267326732673
2252,The API documentation needs to be updated to reflect the latest changes.,Tài liệu API cần được cập nhật để phản ánh những thay đổi mới nhất.,exact_duplicate,72,67,0.9305555555555556
