raw_row_index,source_short_name,en_clean,vi_clean,audit_flags,suggested_it_subdomain,suggested_reason,manual_decision,manual_it_subdomain,manual_note
3639,kde4,Vignetting...,Bật tùy chọn này để khởi chạy phần bổ sung ảnh quản lý màu khi tập tin RAW được nạp trong bộ sửa ảnh.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3658,kde4,Access denied to path,Ở đây bạn có thể đặt phần mở rộng của tập tin ảnh RAW cần hiển thị trong tập ảnh (như CRW cho máy ảnh Canon hay NEF cho máy ảnh Nikon).,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3669,kde4,Search Rules,Ở đây có ô xem thử ảnh mẫu của việc sửa chữa được áp dụng cho một mẫu chứ thập.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3674,kde4,Or,Ở đây bạn có thể xem lại các quy tắc tìm kiếm được dùng để lọc các ảnh khi tìm kiếm trong thư viện tập ảnh.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3677,kde4,You can group or ungroup any search criteria from the Search Rule set.,cũng như,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3681,kde4,Tag Name,"Trong danh sách Quy tắc tìm kiếm, bạn có thể nhóm lại hay rã nhóm tiêu chuẩn tìm kiếm nào.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3684,kde4,Image Caption,Ở đây hãy nhập vào tên được dùng khi lưu việc tìm kiếm hiện thời vào trong ô xem « Tìm kiếm của tôi ».,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3693,kde4,Enter your search criteria to find items in the album library,không bằng,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3694,kde4,"Here you can see the items found in the album library, using the current search criteria",Sau,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3706,kde4,"ICC profiles path seems to be invalid. If you want to set it now, select ""Yes"", otherwise select ""No"". In this case, ""Color Management"" feature will be disabled until you solve this issue",Sự méo mó kính...,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3709,kde4,& Send to Trash,"Đánh dấu trong hộp chọn này thì hộp thoại này không còn được hiển thị lại, các tập tin bị di chuyển trực tiếp vào Sọt Rác.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3710,kde4,New Simple Search...,"Có vẻ là đường dẫn đến các hồ sơ ICC không phải hợp lệ. Muốn đặt nó ngay bây giờ thì chọn « Có », không thì chọn « Không ». Trong trường hợp này, tính năng « Quản lý màu » bị tắt đến khi bạn giải quyết vấn đề này.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3739,kde4,GPS,Đang xử lý ảnh mẫu ít,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3744,kde4,Set the photographer title. This field is limited to 32 ASCII characters with IPTC.,Đánh giá,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3745,kde4,"Set the default provider identification of the image, not necessarily the owner/ creator. This field is limited to 32 ASCII characters with IPTC.",Đánh giá,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3746,kde4,"Set the default original owner identification of the intellectual content of the image. This could be an agency, a member of an agency or an individual photographer name. This field is limited to 32 ASCII characters with IPTC.",Ngày tôi,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3748,kde4,Quick Search...,Ở đây hãy đặt tựa của nhà nhiếp ảnh. Trường này bị hạn chế thành 32 ký tự ASCII.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3749,kde4,Using dcraw version %1,"Ở đây hãy đặt sự giống hệt nhà cung cấp mặc định của ảnh, không nhất thiết là người sở hữu/ tạo nó. Trường này bị hạn chế thành 32 ký tự ASCII.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3754,kde4,Album & Library,"Đặt ngưỡng chọn điểm ảnh màu đỏ. GIá trị thấp thì chọn nhiều điểm ảnh màu đỏ hơn, giá trị cao chọn ít hơn.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3763,kde4,Top-Right,Đang tìm mục không phải trong cơ sở dữ liệu hay trên đĩa,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3765,kde4,Central,Ảnh này quá lớn so với trang: bạn có muốn làm gì vậy?,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
3782,kde4,[modified],In this view the user can see the whole color pallete,language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
3783,kde4,Preview,In this view the user can edit the palette,language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
3800,kde4,Extras,Refer to color scheme... just scheme,language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
3801,kde4,Scheme:,Color models: for instance RGB,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
3812,kde4,Restore original brightness,color context: saturation of the color,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
3815,kde4,Saturation %1%,NAME OF TRANSLATORS,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
3856,kde4,Page: %1 of %2,P.% 1 of% 2,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
4040,kde4,Print Preview,Page (number) of (total),language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
4142,kde4,Print %1,In% 1Status Position,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
4243,kde4,to,"đếnThis is milimeter for focal length, like 35mm",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
4645,kde4,x,×Short for Mega Pixels,language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
6050,kde4,& Height:,& Cao: NAME OF TRANSLATORS,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
6110,kde4,KMag,Kính lúp KGenericName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
6167,kde4,Very High,"Rất CaoNo color- blindness simulation, i. e. 'normal' vision",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
6602,kde4,Female Child,Nữ,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
6713,kde4,"(c) 2002, José Pablo Ezequiel Fernández","Bản quyền 2002, José Pablo Ezequiel Fernández",language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
6725,kde4,"(C) 2002, José Pablo Ezequiel Fernández","Bản quyền 2002, José Pablo Ezequiel Fernández",language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
6754,kde4,Boy,The name of the female child voice,language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
6755,kde4,Girl,"Somehow user has gotten a voice type that is not valid, i. e. not Male1, Male2, etc.",language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
6758,kde4,USA,Mỹfull country name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
6783,kde4,Pause,"Làm tác vụ chuyển sang trạng thái Tạm dừng. Nếu tác vụ đang được phát âm, nó sẽ dừng. Các tác vụ tạm ngừng sẽ không cho các tác vụ sau nó được phát âm, do đó cần ấn nút Tiếp tục để cho nó tiếp tục được phát âm, hoặc nút Để sau để di chuyển nó xuống dưới danh sách.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
6784,kde4,"Resumes a paused job or changes a Queued job to Waiting. If the job is the top speakable job in the list, it begins speaking.",Tạm dừng,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
6785,kde4,Resume,"Tiếp tục phát âm một tác vụ đã bị tạm ngừng hoặc chuyển một tác vụ đang ở trạng thái Xếp hàng sang Sẵn sàng. Nếu tác vụ đang nằm trên cùng trong danh sách các tác vụ sẵn sàng phát âm, nó sẽ được phát âm.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
6786,kde4,"Queues the current contents of the clipboard for speaking and sets its state to Waiting. If the job is the topmost in the list, it begins speaking. The job will be spoken by the topmost Talker in the Talkers tab.",Tiếp tục,extreme_length_ratio,ai_ml;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
6787,kde4,& Speak Clipboard,"Đặt nội dung của bảng nháp vào danh sách phát âm ở trạng thái Sẵn sàng. Nếu tác vụ nằm trên cùng trong danh sách tác vụ sẵn sàng, nó sẽ được phát âm bởi Máy phát âm trên cùng trong trang Máy phát âm.",extreme_length_ratio,command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
6788,kde4,Prompts you for a file name and queues the contents of the file for speaking. You must click the Resume button before the job will be speakable. The job will be spoken by the topmost Talker in the Talkers tab.,& Phát âm Bảng nháp,extreme_length_ratio,ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
6789,kde4,Speak File,Chọn một tập tin và đặt nội dung của tập tin vào danh sách phát âm. Bạn cần ấn nút Tiếp tục để tác vụ chuyển sang trạng thái Sẵn sàng. Tác vụ sẽ được phát âm bởi Máy phát âm trên cùng trong trang Máy phát âm.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
6790,kde4,Prompts you with a list of your configured Talkers from the Talkers tab. The job will be spoken using the selected Talker.,Phát âm Tập tin,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
6791,kde4,Change Talker,Hiện ra danh sách các Máy phát âm đã được cấu hình từ trang Máy phát âm để bạn lựa chọn. Tác vụ sẽ được phát âm bởi Máy phát âm đã chọn.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
